id,type,gender,skin tone,count,accessories,accessories,accessories,accessories,accessories,accessories,accessories
371,Urban,Feminine,Balanced,1,Frumpy Hair,,,,,,
372,Primate,Masculine,,1,Cap Forward,,,,,,
373,Urban,Masculine,Light,2,Earring,Headband,,,,,
374,Urban,Feminine,Light,2,Bandana,Clown Eyes Blue,,,,,
375,Urban,Feminine,Dark,2,Green Eye Shadow,Wild Hair,,,,,
376,Urban,Feminine,Dark,2,Half Shaved,Nerd Glasses,,,,,
377,Urban,Masculine,Pale,5,Cigarette,Earring,Normal Beard,Headband,Regular Shades,,
378,Urban,Feminine,Light,2,Frumpy Hair,Earring,,,,,
379,Urban,Feminine,Dark,3,Mohawk Thin,Purple Lipstick,Earring,,,,
380,Urban,Feminine,Dark,3,Black Lipstick,Wild Hair,Earring,,,,
381,Urban,Feminine,Dark,2,Knitted Cap,Purple Lipstick,,,,,
382,Urban,Feminine,Dark,2,Pilot Helmet,Cigarette,,,,,
383,Urban,Feminine,Balanced,2,Green Eye Shadow,Straight Hair Blonde,,,,,
384,Urban,Feminine,Balanced,3,Bandana,Classic Shades,Purple Lipstick,,,,
385,Urban,Feminine,Balanced,2,Choker,Wild Hair,,,,,
386,Urban,Masculine,Balanced,2,Earring,Do-rag,,,,,
387,Urban,Masculine,Balanced,3,Cap Forward,Gold Chain,Pipe,,,,
388,Urban,Feminine,Balanced,3,Straight Hair Blonde,Hot Lipstick,Clown Eyes Blue,,,,
389,Urban,Masculine,Dark,2,Rosy Cheeks,Do-rag,,,,,
390,Urban,Feminine,Dark,1,Messy Hair,,,,,,
391,Urban,Feminine,Light,3,Eye Mask,Black Lipstick,Wild Blonde,,,,
392,Urban,Masculine,Balanced,1,Shaved Head,,,,,,
393,Urban,Masculine,Dark,3,Cigarette,Cap Forward,VR,,,,
394,Urban,Feminine,Dark,2,Pink With Hat,Earring,,,,,
395,Urban,Masculine,Dark,3,Cap Forward,Earring,Normal Beard,,,,
396,Urban,Feminine,Balanced,1,Straight Hair Blonde,,,,,,
397,Urban,Masculine,Balanced,1,Cowboy Hat,,,,,,
398,Urban,Masculine,Light,1,Bandana,,,,,,
399,Urban,Masculine,Light,2,Purple Hair,Small Shades,,,,,
400,Urban,Feminine,Balanced,3,Purple Eye Shadow,Purple Lipstick,Blonde Bob,,,,
401,Urban,Masculine,Light,3,Frumpy Hair,Earring,Big Beard,,,,
402,Urban,Masculine,Light,2,Mohawk Thin,Front Beard Dark,,,,,
403,Urban,Masculine,Light,2,Classic Shades,Clown Hair Green,,,,,
404,Urban,Feminine,Dark,3,Orange Side,Silver Chain,Cigarette,,,,
405,Urban,Feminine,Balanced,1,Messy Hair,,,,,,
406,Urban,Masculine,Light,2,Hoodie,Nerd Glasses,,,,,
407,Urban,Feminine,Dark,3,Wild Blonde,Purple Lipstick,Earring,,,,
408,Urban,Masculine,Light,1,Cap Forward,,,,,,
409,Urban,Feminine,Dark,2,Knitted Cap,Black Lipstick,,,,,
410,Urban,Masculine,Pale,2,Headband,Eye Patch,,,,,
411,Urban,Feminine,Dark,3,Black Lipstick,Wild Hair,Clown Eyes Blue,,,,
412,Urban,Masculine,Pale,3,Purple Hair,Classic Shades,Earring,,,,
413,Urban,Feminine,Pale,1,Straight Hair,,,,,,
414,Urban,Masculine,Dark,3,Shadow Beard,Earring,Top Hat,,,,
415,Urban,Masculine,Dark,4,Frown,Police Cap,Small Shades,Mole,,,
416,Urban,Masculine,Light,3,Cigarette,Hoodie,Smile,,,,
417,Urban,Feminine,Light,1,Straight Hair Dark,,,,,,
418,Urban,Feminine,Light,3,Vape,Wild White Hair,Black Lipstick,,,,
419,Urban,Feminine,Balanced,2,Bandana,Earring,,,,,
420,Urban,Masculine,Pale,2,Earring,Crazy Hair,,,,,
421,Urban,Masculine,Balanced,2,Front Beard,Wild Hair,,,,,
422,Urban,Feminine,Dark,4,Purple Eye Shadow,Dark Hair,Purple Lipstick,Earring,,,
423,Urban,Masculine,Light,2,Clown Eyes Blue,Shaved Head,,,,,
424,Urban,Masculine,Pale,3,Hoodie,Muttonchops,Regular Shades,,,,
425,Urban,Feminine,Light,3,Messy Hair,Black Lipstick,Horned Rim Glasses,,,,
426,Urban,Masculine,Light,2,Peak Spike,Big Shades,,,,,
427,Urban,Feminine,Light,1,Messy Hair,,,,,,
428,Urban,Feminine,Light,1,Purple Eye Shadow,,,,,,
429,Urban,Masculine,Balanced,2,Police Cap,Smile,,,,,
430,Urban,Feminine,Light,3,Dark Hair,Purple Lipstick,Earring,,,,
431,Urban,Feminine,Light,2,Horned Rim Glasses,Headband,,,,,
432,Urban,Masculine,Balanced,3,Cigarette,Messy Hair,Earring,,,,
433,Urban,Masculine,Balanced,4,Mohawk Thin,Earring,Normal Beard,Regular Shades,,,
434,Urban,Masculine,Pale,2,Frumpy Hair,Eye Mask,,,,,
435,Urban,Masculine,Balanced,2,Mohawk Thin,Muttonchops,,,,,
436,Urban,Masculine,Balanced,1,Medical Mask,,,,,,
437,Urban,Masculine,Dark,3,Front Beard Dark,Crazy Hair,Eye Patch,,,,
438,Urban,Feminine,Balanced,1,Mohawk Dark,,,,,,
439,Urban,Masculine,Balanced,2,Shadow Beard,Knitted Cap,,,,,
440,Urban,Feminine,Light,2,Black Lipstick,Blonde Short,,,,,
441,Urban,Masculine,Light,2,Stringy Hair,Shadow Beard,,,,,
442,Urban,Masculine,Dark,2,Front Beard,Cowboy Hat,,,,,
443,Urban,Feminine,Light,1,Wild Blonde,,,,,,
444,Urban,Masculine,Light,3,Shadow Beard,Earring,Do-rag,,,,
445,Urban,Feminine,Light,4,Pipe,Pilot Helmet,Purple Lipstick,Earring,,,
446,Urban,Feminine,Balanced,3,Straight Hair Blonde,Cigarette,Nerd Glasses,,,,
447,Urban,Masculine,Balanced,2,Stringy Hair,Big Shades,,,,,
448,Urban,Masculine,Dark,1,Shaved Head,,,,,,
449,Urban,Feminine,Balanced,3,Straight Hair,Purple Lipstick,Cigarette,,,,
450,Urban,Masculine,Balanced,3,Cigarette,Fedora,Small Shades,,,,
451,Urban,Masculine,Light,1,Do-rag,,,,,,
452,Urban,Masculine,Pale,1,Knitted Cap,,,,,,
453,Urban,Masculine,Balanced,2,Cap,Buck Teeth,,,,,
454,Urban,Masculine,Light,3,Messy Hair,Chinstrap,Medical Mask,,,,
455,Urban,Masculine,Light,3,Luxurious Beard,Top Hat,VR,,,,
456,Urban,Masculine,Balanced,4,Mohawk Thin,Spots,Earring,Nerd Glasses,,,
457,Urban,Masculine,Dark,3,Chinstrap,Knitted Cap,3D Glasses,,,,
458,Urban,Masculine,Light,3,Normal Beard Black,Cap,Earring,,,,
459,Urban,Masculine,Light,1,Police Cap,,,,,,
460,Urban,Feminine,Dark,5,Black Lipstick,Choker,Classic Shades,Earring,Mohawk Dark,,
461,Urban,Masculine,Light,2,Knitted Cap,Smile,,,,,
462,Urban,Masculine,Light,3,Clown Nose,Cap Forward,Regular Shades,,,,
463,Urban,Masculine,Balanced,2,Bandana,Vape,,,,,
464,Urban,Feminine,Light,2,Hot Lipstick,Mohawk Dark,,,,,
465,Urban,Masculine,Dark,3,Hoodie,Pipe,3D Glasses,,,,
466,Urban,Feminine,Balanced,2,Purple Lipstick,Blonde Bob,,,,,
467,Urban,Masculine,Dark,3,Front Beard,Purple Hair,Classic Shades,,,,
468,Urban,Masculine,Light,1,Peak Spike,,,,,,
469,Urban,Feminine,Dark,1,Frumpy Hair,,,,,,
470,Urban,Masculine,Light,3,Big Shades,Knitted Cap,Mole,,,,
471,Urban,Feminine,Light,2,Clown Eyes Green,Stringy Hair,,,,,
472,Urban,Masculine,Light,3,Wild Hair,Mustache,Regular Shades,,,,
473,Urban,Feminine,Dark,2,Green Eye Shadow,Straight Hair Dark,,,,,
474,Urban,Feminine,Light,2,Pigtails,Cigarette,,,,,
475,Urban,Feminine,Pale,1,Crazy Hair,,,,,,
476,Urban,Masculine,Balanced,4,Muttonchops,Nerd Glasses,Pipe,Mohawk,,,
477,Urban,Feminine,Balanced,2,Purple Lipstick,Mohawk Dark,,,,,
478,Urban,Masculine,Light,2,Cigarette,Peak Spike,,,,,
479,Urban,Feminine,Dark,2,Regular Shades,Dark Hair,,,,,
480,Urban,Masculine,Balanced,3,Chinstrap,Earring,Top Hat,,,,
481,Urban,Feminine,Dark,2,Wild Hair,Nerd Glasses,,,,,
482,Urban,Feminine,Dark,2,Tassle Hat,Hot Lipstick,,,,,
483,Urban,Masculine,Dark,2,Stringy Hair,Mustache,,,,,
484,Urban,Masculine,Light,2,Nerd Glasses,Knitted Cap,,,,,
485,Urban,Masculine,Balanced,4,Earring,Headband,3D Glasses,Big Beard,,,
486,Urban,Feminine,Balanced,2,Straight Hair Blonde,Hot Lipstick,,,,,
487,Urban,Masculine,Light,1,Crazy Hair,,,,,,
488,Urban,Feminine,Balanced,3,Mole,Half Shaved,Earring,,,,
489,Urban,Masculine,Light,2,Classic Shades,Do-rag,,,,,
490,Urban,Feminine,Dark,2,Pigtails,Earring,,,,,
491,Urban,Feminine,Dark,3,Blue Eye Shadow,Hot Lipstick,Half Shaved,,,,
492,Urban,Masculine,Dark,3,Shadow Beard,Classic Shades,Shaved Head,,,,
493,Urban,Feminine,Light,2,Wild Blonde,Purple Lipstick,,,,,
494,Urban,Masculine,Dark,2,Stringy Hair,Front Beard Dark,,,,,
495,Urban,Masculine,Light,2,Crazy Hair,Smile,,,,,
496,Urban,Masculine,Balanced,4,Normal Beard Black,Cap,Earring,Small Shades,,,
497,Urban,Masculine,Dark,2,Peak Spike,Mustache,,,,,
498,Urban,Feminine,Dark,2,Blonde Short,Earring,,,,,
499,Urban,Feminine,Dark,3,Welding Goggles,Straight Hair Blonde,Cigarette,,,,
500,Urban,Feminine,Balanced,1,Straight Hair,,,,,,
501,Urban,Feminine,Balanced,2,Pilot Helmet,Earring,,,,,
502,Urban,Masculine,Dark,3,Earring,Normal Beard,Headband,,,,
503,Urban,Masculine,Dark,2,Front Beard Dark,Mohawk Dark,,,,,
504,Urban,Feminine,Light,3,Black Lipstick,Pilot Helmet,Earring,,,,
505,Urban,Masculine,Balanced,2,Normal Beard,Headband,,,,,
506,Urban,Masculine,Balanced,2,Messy Hair,Big Shades,,,,,
507,Urban,Feminine,Balanced,2,Hot Lipstick,Dark Hair,,,,,
508,Urban,Masculine,Balanced,2,Earring,Knitted Cap,,,,,
509,Urban,Feminine,Light,2,Regular Shades,Wild Hair,,,,,
510,Urban,Masculine,Balanced,0,,,,,,,
511,Urban,Masculine,Balanced,2,Bandana,Mole,,,,,
512,Urban,Masculine,Light,2,Cigarette,Hoodie,,,,,
513,Urban,Masculine,Dark,1,Knitted Cap,,,,,,
514,Urban,Feminine,Pale,3,Straight Hair,Eye Patch,Hot Lipstick,,,,
515,Urban,Masculine,Pale,2,Normal Beard,Mohawk Dark,,,,,
516,Urban,Masculine,Balanced,3,Normal Beard,3D Glasses,Cowboy Hat,,,,
517,Urban,Masculine,Balanced,3,Messy Hair,Goat,Pipe,,,,
518,Urban,Masculine,Balanced,3,Earring,VR,Mohawk,,,,
519,Urban,Masculine,Dark,1,Frumpy Hair,,,,,,
520,Urban,Masculine,Dark,3,Hoodie,Handlebars,Regular Shades,,,,
521,Urban,Feminine,Pale,1,Blonde Bob,,,,,,
522,Urban,Feminine,Dark,2,Blonde Bob,Nerd Glasses,,,,,
523,Urban,Masculine,Balanced,2,Stringy Hair,Smile,,,,,
524,Urban,Masculine,Light,2,Muttonchops,Purple Hair,,,,,
525,Urban,Feminine,Balanced,4,Silver Chain,Hot Lipstick,Earring,Straight Hair Dark,,,
526,Urban,Masculine,Pale,2,Vampire Hair,Mole,,,,,
527,Urban,Feminine,Dark,3,Straight Hair Blonde,Hot Lipstick,Regular Shades,,,,
528,Urban,Feminine,Dark,1,Mohawk,,,,,,
529,Urban,Feminine,Balanced,1,Headband,,,,,,
530,Urban,Feminine,Balanced,1,Blonde Bob,,,,,,
531,Urban,Masculine,Light,2,Earring,Knitted Cap,,,,,
532,Urban,Feminine,Light,1,Mohawk Dark,,,,,,
533,Urban,Masculine,Dark,2,Peak Spike,Spots,,,,,
534,Urban,Feminine,Light,2,Pigtails,VR,,,,,
535,Urban,Masculine,Balanced,3,Mustache,Knitted Cap,Mole,,,,
536,Urban,Masculine,Light,3,Hoodie,Horned Rim Glasses,Normal Beard,,,,
537,Urban,Feminine,Light,2,Pink With Hat,Purple Lipstick,,,,,
538,Urban,Feminine,Balanced,3,Knitted Cap,Green Eye Shadow,Hot Lipstick,,,,
539,Urban,Masculine,Pale,3,Mustache,VR,Mohawk Dark,,,,
540,Urban,Masculine,Dark,2,Shadow Beard,Mohawk,,,,,
541,Urban,Masculine,Dark,3,Messy Hair,Front Beard Dark,Nerd Glasses,,,,
542,Urban,Masculine,Balanced,4,Stringy Hair,Goat,Medical Mask,Regular Shades,,,
543,Urban,Masculine,Balanced,3,Stringy Hair,Mustache,Earring,,,,
544,Urban,Masculine,Balanced,1,Crazy Hair,,,,,,
545,Urban,Feminine,Light,2,Messy Hair,VR,,,,,
546,Urban,Masculine,Balanced,3,Frown,Headband,Small Shades,,,,
547,Urban,Feminine,Balanced,2,Knitted Cap,Earring,,,,,
548,Urban,Feminine,Light,2,Black Lipstick,Frumpy Hair,,,,,
549,Urban,Masculine,Pale,1,3D Glasses,,,,,,
550,Urban,Masculine,Balanced,2,Earring,Top Hat,,,,,
551,Urban,Masculine,Balanced,2,Peak Spike,Earring,,,,,
552,Urban,Masculine,Balanced,3,Front Beard,VR,Do-rag,,,,
553,Urban,Feminine,Light,2,Wild Hair,3D Glasses,,,,,
554,Urban,Feminine,Light,2,Wild Hair,Purple Lipstick,,,,,
555,Urban,Masculine,Light,3,Earring,Horned Rim Glasses,Mohawk,,,,
556,Urban,Masculine,Light,2,Messy Hair,Shadow Beard,,,,,
557,Urban,Masculine,Light,3,Normal Beard Black,Crazy Hair,Small Shades,,,,
558,Urban,Masculine,Pale,2,Earring,Mohawk Dark,,,,,
559,Urban,Feminine,Balanced,1,Mohawk Thin,,,,,,
560,Urban,Feminine,Balanced,2,Black Lipstick,Blonde Bob,,,,,
561,Urban,Masculine,Balanced,2,Top Hat,3D Glasses,,,,,
562,Urban,Masculine,Balanced,3,Eye Mask,Cap,Rosy Cheeks,,,,
563,Urban,Feminine,Dark,4,Pipe,VR,Earring,Straight Hair Dark,,,
564,Urban,Masculine,Light,2,Mohawk,Big Beard,,,,,
565,Urban,Masculine,Balanced,1,Shadow Beard,,,,,,
566,Urban,Feminine,Balanced,1,Wild Hair,,,,,,
567,Urban,Masculine,Light,2,Bandana,VR,,,,,
568,Urban,Masculine,Pale,2,Peak Spike,VR,,,,,
569,Urban,Feminine,Balanced,2,Knitted Cap,Black Lipstick,,,,,
570,Urban,Masculine,Pale,3,Cigarette,Cap,Muttonchops,,,,
571,Urban,Feminine,Dark,2,Pigtails,Purple Lipstick,,,,,
572,Urban,Masculine,Light,2,Clown Eyes Blue,Do-rag,,,,,
573,Urban,Feminine,Balanced,3,Mole,Wild White Hair,VR,,,,
574,Urban,Masculine,Dark,2,Bandana,Goat,,,,,
575,Urban,Feminine,Dark,2,Black Lipstick,Frumpy Hair,,,,,
576,Urban,Feminine,Pale,2,Tassle Hat,Black Lipstick,,,,,
577,Urban,Masculine,Balanced,2,Cap,Spots,,,,,
578,Urban,Masculine,Balanced,2,Front Beard Dark,Fedora,,,,,
579,Urban,Feminine,Light,2,Straight Hair Blonde,Earring,,,,,
580,Urban,Feminine,Light,2,Tassle Hat,Clown Eyes Green,,,,,
581,Urban,Feminine,Balanced,3,Blonde Short,Earring,Cigarette,,,,
582,Urban,Masculine,Light,1,Cap,,,,,,
583,Urban,Masculine,Dark,2,Classic Shades,Do-rag,,,,,
584,Urban,Feminine,Light,2,Red Mohawk,Hot Lipstick,,,,,
585,Urban,Feminine,Light,2,Pink With Hat,Earring,,,,,
586,Urban,Feminine,Dark,2,Purple Eye Shadow,Wild Hair,,,,,
587,Urban,Masculine,Dark,2,Earring,Do-rag,,,,,
588,Urban,Feminine,Light,5,Tassle Hat,Big Shades,Black Lipstick,Earring,Cigarette,,
589,Urban,Feminine,Balanced,4,Mohawk,Hot Lipstick,Regular Shades,Earring,,,
590,Urban,Feminine,Light,2,Classic Shades,Straight Hair Dark,,,,,
591,Urban,Masculine,Dark,3,Goat,Shaved Head,Small Shades,,,,
592,Urban,Masculine,Light,3,Cigarette,Purple Hair,Eye Patch,,,,
593,Urban,Feminine,Balanced,3,Tiara,Earring,Nerd Glasses,,,,
594,Urban,Masculine,Dark,2,Knitted Cap,Eye Patch,,,,,
595,Urban,Masculine,Light,2,Headband,Eye Patch,,,,,
596,Urban,Feminine,Balanced,3,Medical Mask,Earring,Blonde Bob,,,,
597,Urban,Feminine,Light,2,Messy Hair,Rosy Cheeks,,,,,
598,Urban,Feminine,Pale,3,Wild White Hair,Purple Eye Shadow,Earring,,,,
599,Urban,Masculine,Balanced,2,Mohawk Thin,Shadow Beard,,,,,
600,Urban,Feminine,Dark,2,Crazy Hair,Purple Lipstick,,,,,
601,Urban,Feminine,Light,3,Black Lipstick,Mohawk Dark,Clown Eyes Blue,,,,
602,Urban,Feminine,Dark,2,Crazy Hair,Hot Lipstick,,,,,
603,Urban,Feminine,Pale,3,Black Lipstick,Wild Blonde,Cigarette,,,,
604,Urban,Feminine,Balanced,2,Wild Hair,Purple Lipstick,,,,,
605,Urban,Masculine,Balanced,5,Cigarette,Earring,Clown Hair Green,Small Shades,Mole,,
606,Urban,Feminine,Dark,3,Clown Eyes Green,Purple Lipstick,Mohawk Dark,,,,
607,Urban,Masculine,Balanced,3,Stringy Hair,Earring,Clown Eyes Green,,,,
608,Urban,Masculine,Dark,2,Stringy Hair,3D Glasses,,,,,
609,Urban,Masculine,Dark,2,Luxurious Beard,Do-rag,,,,,
610,Urban,Masculine,Balanced,3,Cap Forward,Big Shades,Earring,,,,
611,Urban,Feminine,Balanced,1,Cap,,,,,,
612,Urban,Masculine,Pale,3,Shadow Beard,VR,Mohawk Dark,,,,
613,Urban,Masculine,Dark,2,Frumpy Hair,Chinstrap,,,,,
614,Urban,Feminine,Pale,1,Headband,,,,,,
615,Urban,Masculine,Balanced,2,Wild Hair,Small Shades,,,,,
616,Urban,Feminine,Dark,3,Straight Hair Blonde,Hot Lipstick,Classic Shades,,,,
617,Urban,Masculine,Light,3,Hoodie,Normal Beard,Small Shades,,,,
618,Urban,Feminine,Light,2,Clown Eyes Green,Wild Hair,,,,,
619,Urban,Masculine,Balanced,4,Front Beard,Frumpy Hair,Earring,Eye Patch,,,
620,Urban,Feminine,Balanced,2,Horned Rim Glasses,Straight Hair,,,,,
621,Urban,Masculine,Balanced,5,Peak Spike,Earring,Normal Beard,Smile,Eye Patch,,
622,Urban,Masculine,Light,4,Frumpy Hair,Earring,Horned Rim Glasses,Big Beard,,,
623,Urban,Masculine,Balanced,4,Fedora,Horned Rim Glasses,Normal Beard,Smile,,,
624,Urban,Masculine,Light,3,Big Shades,Earring,Crazy Hair,,,,
625,Urban,Masculine,Balanced,4,Stringy Hair,Cigarette,Normal Beard Black,Eye Patch,,,
626,Urban,Masculine,Balanced,2,Earring,Cowboy Hat,,,,,
627,Urban,Masculine,Pale,1,Hoodie,,,,,,
628,Urban,Feminine,Pale,4,Purple Eye Shadow,Stringy Hair,Purple Lipstick,Earring,,,
629,Urban,Masculine,Balanced,1,Regular Shades,,,,,,
630,Urban,Masculine,Balanced,2,Handlebars,Mohawk Thin,,,,,
631,Urban,Feminine,Balanced,3,Big Shades,Headband,Cigarette,,,,
632,Urban,Masculine,Balanced,2,Clown Eyes Blue,Peak Spike,,,,,
633,Urban,Masculine,Balanced,4,Cap,Spots,Earring,Regular Shades,,,
634,Urban,Masculine,Dark,2,Frumpy Hair,Big Shades,,,,,
635,Cosmic,Masculine,,2,Bandana,Regular Shades,,,,,
636,Urban,Masculine,Balanced,3,Chinstrap,Classic Shades,Mohawk,,,,
637,Urban,Feminine,Balanced,2,Black Lipstick,Straight Hair Dark,,,,,
638,Urban,Masculine,Balanced,4,Chinstrap,Top Hat,Smile,VR,,,
639,Urban,Masculine,Light,3,Peak Spike,Shadow Beard,Mole,,,,
640,Urban,Masculine,Dark,2,Knitted Cap,Pipe,,,,,
641,Urban,Feminine,Dark,0,,,,,,,
642,Urban,Feminine,Balanced,2,Pink With Hat,Purple Lipstick,,,,,
643,Urban,Masculine,Balanced,3,Mustache,Smile,Mohawk,,,,
644,Urban,Masculine,Pale,2,Mohawk Thin,Earring,,,,,
645,Urban,Masculine,Dark,4,Cap,Earring,Horned Rim Glasses,Goat,,,
646,Urban,Feminine,Light,4,Green Eye Shadow,Hot Lipstick,Earring,Mohawk Dark,,,
647,Urban,Feminine,Pale,1,Bandana,,,,,,
648,Urban,Masculine,Dark,3,Peak Spike,Eye Patch,Big Beard,,,,
649,Urban,Masculine,Balanced,4,Mustache,Earring,Pipe,Do-rag,,,
650,Urban,Masculine,Light,2,Messy Hair,Big Beard,,,,,
651,Urban,Masculine,Dark,1,Do-rag,,,,,,
652,Urban,Masculine,Light,3,Normal Beard Black,Vape,Mohawk Dark,,,,
653,Urban,Feminine,Balanced,2,Blue Eye Shadow,Wild Blonde,,,,,
654,Urban,Feminine,Dark,3,Wild White Hair,Clown Eyes Green,Earring,,,,
655,Urban,Masculine,Dark,2,Chinstrap,Mohawk,,,,,
656,Urban,Masculine,Dark,3,Mohawk Thin,Earring,Smile,,,,
657,Urban,Masculine,Balanced,4,Cigarette,Cap,Classic Shades,Mustache,,,
658,Urban,Feminine,Pale,2,Black Lipstick,Mohawk,,,,,
659,Urban,Feminine,Pale,3,Mole,Tassle Hat,Gold Chain,,,,
660,Urban,Feminine,Light,4,Purple Eye Shadow,Wild Hair,Purple Lipstick,Earring,,,
661,Urban,Masculine,Light,2,Goat,Knitted Cap,,,,,
662,Urban,Masculine,Pale,2,Muttonchops,Purple Hair,,,,,
663,Urban,Masculine,Light,1,Frumpy Hair,,,,,,
664,Urban,Feminine,Dark,2,Tassle Hat,Horned Rim Glasses,,,,,
665,Urban,Masculine,Balanced,3,Luxurious Beard,Clown Hair Green,Regular Shades,,,,
666,Urban,Feminine,Dark,2,Messy Hair,Purple Lipstick,,,,,
667,Urban,Feminine,Balanced,2,Hot Lipstick,Mohawk Dark,,,,,
668,Urban,Feminine,Balanced,2,Clown Eyes Green,Mohawk Dark,,,,,
669,Urban,Feminine,Balanced,2,Black Lipstick,Mohawk Thin,,,,,
670,Urban,Feminine,Light,1,Mohawk Thin,,,,,,
671,Urban,Feminine,Light,3,Classic Shades,Half Shaved,Earring,,,,
672,Urban,Feminine,Dark,2,Wild Blonde,Purple Lipstick,,,,,
673,Urban,Masculine,Balanced,2,Big Shades,Mohawk Dark,,,,,
674,Urban,Masculine,Pale,2,Messy Hair,Nerd Glasses,,,,,
675,Urban,Feminine,Light,2,Mohawk Thin,Classic Shades,,,,,
676,Urban,Masculine,Light,3,Stringy Hair,Smile,Regular Shades,,,,
677,Urban,Feminine,Dark,3,Pipe,Bandana,Clown Eyes Blue,,,,
678,Urban,Masculine,Light,2,Earring,Do-rag,,,,,
679,Urban,Masculine,Balanced,3,Muttonchops,Silver Chain,Crazy Hair,,,,
680,Urban,Masculine,Light,2,Peak Spike,Front Beard Dark,,,,,
681,Urban,Masculine,Balanced,1,Vampire Hair,,,,,,
682,Urban,Feminine,Balanced,3,Vape,Black Lipstick,Straight Hair Dark,,,,
683,Urban,Feminine,Pale,3,Knitted Cap,VR,Earring,,,,
684,Urban,Feminine,Balanced,4,Pink With Hat,Purple Lipstick,Earring,Clown Eyes Blue,,,
685,Urban,Masculine,Balanced,2,Mohawk,Regular Shades,,,,,
686,Urban,Masculine,Balanced,5,Chinstrap,Earring,Pipe,Smile,Shaved Head,,
687,Urban,Masculine,Dark,2,Peak Spike,Muttonchops,,,,,
688,Urban,Feminine,Light,1,Clown Hair Green,,,,,,
689,Urban,Feminine,Light,4,Mole,Black Lipstick,Mohawk Thin,3D Glasses,,,
690,Urban,Masculine,Dark,3,Messy Hair,Shadow Beard,Nerd Glasses,,,,
691,Urban,Feminine,Balanced,3,Messy Hair,Horned Rim Glasses,Earring,,,,
692,Urban,Masculine,Balanced,2,Frumpy Hair,Eye Mask,,,,,
693,Urban,Masculine,Light,3,Bandana,Earring,VR,,,,
694,Urban,Masculine,Dark,2,Messy Hair,Earring,,,,,
695,Urban,Feminine,Balanced,2,Tassle Hat,Blue Eye Shadow,,,,,
696,Urban,Feminine,Dark,3,Purple Eye Shadow,Mohawk Thin,Purple Lipstick,,,,
697,Urban,Feminine,Light,2,Messy Hair,Hot Lipstick,,,,,
698,Urban,Masculine,Dark,2,Hoodie,Regular Shades,,,,,
699,Urban,Masculine,Light,1,Wild Hair,,,,,,
700,Urban,Masculine,Light,2,Earring,Mohawk Dark,,,,,
701,Urban,Masculine,Dark,2,Peak Spike,Goat,,,,,
702,Urban,Masculine,Dark,2,Muttonchops,Do-rag,,,,,
703,Urban,Masculine,Dark,2,Peak Spike,Nerd Glasses,,,,,
704,Urban,Masculine,Balanced,3,Cap Forward,Mustache,Smile,,,,
705,Urban,Masculine,Balanced,2,Horned Rim Glasses,Crazy Hair,,,,,
706,Urban,Feminine,Balanced,1,Tiara,,,,,,
707,Urban,Feminine,Balanced,3,Straight Hair,Hot Lipstick,Rosy Cheeks,,,,
708,Urban,Feminine,Light,2,Straight Hair,Purple Lipstick,,,,,
709,Urban,Masculine,Light,3,Shadow Beard,Earring,Shaved Head,,,,
710,Urban,Masculine,Balanced,4,Mustache,Earring,Headband,Regular Shades,,,
711,Urban,Masculine,Pale,3,Cap,Handlebars,Small Shades,,,,
712,Urban,Feminine,Dark,2,Straight Hair,Purple Lipstick,,,,,
713,Urban,Masculine,Light,2,Peak Spike,VR,,,,,
714,Urban,Feminine,Balanced,4,Green Eye Shadow,Half Shaved,Earring,Cigarette,,,
715,Urban,Masculine,Dark,3,Mohawk Thin,Earring,Normal Beard,,,,
716,Urban,Masculine,Balanced,4,Earring,Smile,Do-rag,Eye Patch,,,
717,Urban,Feminine,Dark,3,Green Eye Shadow,Frumpy Hair,Earring,,,,
718,Urban,Masculine,Balanced,2,Spots,Do-rag,,,,,
719,Urban,Feminine,Balanced,3,Pink With Hat,Hot Lipstick,Earring,,,,
720,Urban,Masculine,Pale,2,Cap Forward,Earring,,,,,
721,Urban,Feminine,Light,2,Black Lipstick,Half Shaved,,,,,
722,Urban,Masculine,Light,3,Normal Beard Black,Big Shades,Mohawk Dark,,,,
723,Urban,Masculine,Balanced,2,Wild Hair,Nerd Glasses,,,,,
724,Urban,Feminine,Dark,2,Red Mohawk,Purple Eye Shadow,,,,,
725,Urban,Masculine,Pale,2,Cap,Normal Beard,,,,,
726,Urban,Masculine,Balanced,4,Vape,Earring,Small Shades,Mohawk Dark,,,
727,Urban,Feminine,Light,2,Black Lipstick,Dark Hair,,,,,
728,Urban,Feminine,Dark,3,Cap,Purple Lipstick,Earring,,,,
729,Urban,Feminine,Pale,2,Purple Eye Shadow,Straight Hair,,,,,
730,Urban,Masculine,Dark,3,Bandana,Shadow Beard,Earring,,,,
731,Urban,Masculine,Light,2,Eye Mask,Shaved Head,,,,,
732,Urban,Feminine,Dark,1,Tassle Hat,,,,,,
733,Urban,Feminine,Dark,3,Classic Shades,Stringy Hair,Purple Lipstick,,,,
734,Urban,Masculine,Balanced,2,Nerd Glasses,Mohawk,,,,,
735,Urban,Masculine,Balanced,4,Earring,Nerd Glasses,Mole,Cowboy Hat,,,
736,Urban,Feminine,Balanced,4,Knitted Cap,Black Lipstick,Earring,Cigarette,,,
737,Urban,Feminine,Light,3,Clown Eyes Green,Stringy Hair,Earring,,,,
